experiment,time_s,qps,ok,err,p50,p99,mean,slo_violations,slo_rate,ready_replicas,cpu_cores
hpa_90,357,32,32,0,0.7543,1.3355,0.7249,23,0.7188,1,1
hpa_90,358,30,30,0,0.6139,1.037,0.5993,20,0.6667,1,1
hpa_90,359,35,35,0,0.789,1.2448,0.7578,26,0.7429,1,1
hpa_90,360,34,34,0,0.8023,1.2951,0.7749,26,0.7647,1,1
hpa_90,361,31,31,0,0.6855,1.0419,0.6621,22,0.7097,1,1
hpa_90,362,30,30,0,0.6413,1.1353,0.6491,22,0.7333,1,1
hpa_90,363,33,33,0,0.7488,1.1222,0.712,25,0.7576,1,1
hpa_90,364,37,37,0,0.835,1.3595,0.8073,26,0.7027,1,1
hpa_90,365,30,30,0,0.6914,1.0408,0.6036,18,0.6,1,1
hpa_90,366,30,30,0,0.5927,0.9114,0.5772,18,0.6,1,1
hpa_90,367,34,34,0,0.767,1.2755,0.7307,23,0.6765,1,1
hpa_90,368,31,31,0,0.5957,1.1809,0.6661,20,0.6452,1,1
hpa_90,369,34,34,0,0.6782,1.1563,0.7229,27,0.7941,1,1
hpa_90,370,33,33,0,0.6434,1.1143,0.6666,20,0.6061,1,1
hpa_90,371,34,34,0,0.8193,1.2408,0.7746,25,0.7353,1,1
hpa_90,372,32,32,0,0.7185,1.1729,0.7269,25,0.7812,1,1
hpa_90,373,33,33,0,0.775,1.2684,0.7184,22,0.6667,1,1
hpa_90,374,36,36,0,0.8271,1.5324,0.8893,28,0.7778,1,1
hpa_90,375,33,33,0,0.7424,1.3085,0.7114,22,0.6667,1,1
hpa_90,376,29,29,0,0.5539,1.0848,0.5871,16,0.5517,1,1
hpa_90,377,32,32,0,0.6817,1.108,0.6665,23,0.7188,1,1
hpa_90,378,33,33,0,0.6597,1.2148,0.6802,21,0.6364,1,1
hpa_90,379,34,34,0,0.7965,1.2726,0.7807,26,0.7647,1,1
hpa_90,380,37,37,0,0.7516,1.5802,0.8789,28,0.7568,1,1
hpa_90,381,34,34,0,0.7752,1.366,0.7969,24,0.7059,1,1
hpa_90,382,37,37,0,0.7844,1.4295,0.8405,30,0.8108,1,1
hpa_90,383,31,31,0,0.725,1.1796,0.6647,19,0.6129,1,1
hpa_90,384,33,33,0,0.6742,1.2072,0.689,20,0.6061,1,1
hpa_90,385,32,32,0,0.7036,1.0492,0.6521,22,0.6875,1,1
hpa_90,386,37,37,0,0.8782,1.6635,0.868,29,0.7838,1,1
hpa_90,387,33,33,0,0.8184,1.3424,0.7244,22,0.6667,1,1
hpa_90,388,33,33,0,0.754,1.267,0.7279,23,0.697,1,1
hpa_90,389,36,36,0,0.7741,1.4865,0.7775,25,0.6944,1,1
hpa_90,390,38,38,0,0.8714,1.6586,0.9497,30,0.7895,1,1
hpa_90,391,36,36,0,0.7791,1.3723,0.7517,26,0.7222,1,1
hpa_90,392,32,32,0,0.7418,1.1959,0.7156,22,0.6875,1,1
hpa_90,393,34,34,0,0.7032,1.3268,0.7493,26,0.7647,1,1
hpa_90,394,34,34,0,0.7198,1.2563,0.7151,23,0.6765,1,1
hpa_90,395,32,32,0,0.6567,1.1764,0.6716,19,0.5938,1,1
hpa_90,396,35,35,0,0.8095,1.353,0.7766,25,0.7143,1,1
hpa_90,397,35,35,0,0.8444,1.3849,0.8084,27,0.7714,1,1
hpa_90,398,39,39,0,0.8705,1.5868,0.8665,30,0.7692,1,1
hpa_90,399,32,32,0,0.6648,1.1348,0.6743,22,0.6875,1,1
hpa_90,400,35,35,0,0.7224,1.3338,0.7733,25,0.7143,1,1
hpa_90,401,39,39,0,0.8314,1.5689,0.8735,29,0.7436,1,1
hpa_90,402,31,31,0,0.6741,1.1534,0.6688,19,0.6129,1,1
hpa_90,403,36,36,0,0.8187,1.3541,0.8476,29,0.8056,1,1
hpa_90,404,38,38,0,0.9222,1.7332,0.9238,31,0.8158,1,1
hpa_90,405,37,37,0,0.8127,1.5754,0.8331,27,0.7297,1,1
hpa_90,406,34,34,0,0.6744,1.2199,0.7139,22,0.6471,1,1
hpa_90,407,36,36,0,0.7579,1.3688,0.7559,25,0.6944,1,1
hpa_90,408,37,37,0,0.772,1.5041,0.8042,24,0.6486,1,1
hpa_90,409,33,33,0,0.7269,1.2727,0.7145,22,0.6667,1,1
hpa_90,410,35,35,0,0.8116,1.3009,0.7765,25,0.7143,1,1
hpa_90,411,34,34,0,0.7539,1.3149,0.7576,24,0.7059,1,1
hpa_90,412,33,33,0,0.7407,1.3431,0.7558,23,0.697,1,1
hpa_90,413,35,35,0,0.7138,1.314,0.7279,27,0.7714,1,1
hpa_90,414,34,34,0,0.6966,1.2363,0.715,25,0.7353,1,1
hpa_90,415,31,31,0,0.616,1.1004,0.6521,19,0.6129,1,1
hpa_90,416,33,33,0,0.6881,1.2209,0.7302,24,0.7273,1,1
hpa_90,417,33,33,0,0.761,1.2489,0.7733,27,0.8182,1,1
hpa_90,418,29,29,0,0.5718,1.0538,0.6034,17,0.5862,1,1
hpa_90,419,25,25,0,0.4549,0.7199,0.4549,11,0.44,1,1
hpa_90,420,27,27,0,0.5299,0.8826,0.5307,16,0.5926,1,1
hpa_90,421,28,28,0,0.4363,0.8225,0.4726,13,0.4643,1,1
hpa_90,422,28,28,0,0.5286,0.9822,0.5797,16,0.5714,1,1
hpa_90,423,25,25,0,0.3618,0.7178,0.3782,7,0.28,1,1
hpa_90,424,26,26,0,0.4351,0.6759,0.4075,10,0.3846,1,1
hpa_90,425,30,30,0,0.5679,1.0286,0.5973,18,0.6,1,1
hpa_90,426,28,28,0,0.4912,0.8247,0.5231,13,0.4643,1,1
hpa_90,427,28,28,0,0.5296,0.8677,0.5298,16,0.5714,1,1
hpa_90,428,32,32,0,0.6522,1.1982,0.6546,21,0.6562,1,1
hpa_90,429,29,29,0,0.5831,1.0499,0.5733,17,0.5862,1,1
hpa_90,430,28,28,0,0.6111,0.8073,0.5423,17,0.6071,1,1
hpa_90,431,24,24,0,0.4511,0.6757,0.3929,9,0.375,1,1
hpa_90,432,27,27,0,0.4643,0.7323,0.4435,10,0.3704,1,1
hpa_90,433,22,22,0,0.1912,0.4089,0.2245,0,0.0,1,1
hpa_90,434,24,24,0,0.4991,0.6646,0.4211,12,0.5,1,1
hpa_90,435,27,27,0,0.5389,0.8334,0.5304,15,0.5556,1,1
hpa_90,436,20,20,0,0.0475,0.0963,0.054,0,0.0,1,1
hpa_90,437,18,18,0,0.0454,0.0556,0.0461,0,0.0,1,1
hpa_90,438,20,20,0,0.0618,0.1115,0.0689,0,0.0,1,1
hpa_90,439,21,21,0,0.2591,0.3694,0.2223,0,0.0,1,1
hpa_90,440,17,17,0,0.0452,0.0518,0.0453,0,0.0,1,1
hpa_90,441,20,20,0,0.0482,0.0707,0.0519,0,0.0,1,1
hpa_90,442,19,19,0,0.0487,0.0566,0.0485,0,0.0,1,1
hpa_90,443,19,19,0,0.0457,0.0538,0.046,0,0.0,1,1
hpa_90,444,19,19,0,0.0466,0.0603,0.0483,0,0.0,1,1
hpa_90,445,17,17,0,0.0446,0.0493,0.0441,0,0.0,1,1
hpa_90,446,20,20,0,0.0416,0.0508,0.0434,0,0.0,1,1
hpa_90,447,18,18,0,0.0424,0.0531,0.0427,0,0.0,1,1
hpa_90,448,18,18,0,0.0463,0.0543,0.0456,0,0.0,1,1
hpa_90,449,20,20,0,0.0527,0.1232,0.0678,0,0.0,1,1
hpa_90,450,19,19,0,0.0461,0.0575,0.0475,0,0.0,1,1
hpa_90,451,18,18,0,0.0464,0.0626,0.0481,0,0.0,1,1
hpa_90,452,20,20,0,0.1319,0.2745,0.1496,0,0.0,1,1
hpa_90,453,22,22,0,0.1779,0.3093,0.1751,0,0.0,1,1
hpa_90,454,16,16,0,0.0415,0.0633,0.0435,0,0.0,1,1
hpa_90,455,19,19,0,0.0428,0.0518,0.0431,0,0.0,1,1
hpa_90,456,16,16,0,0.0434,0.0476,0.0433,0,0.0,1,1
hpa_90,457,14,14,0,0.0459,0.0507,0.0463,0,0.0,1,1
hpa_90,458,13,13,0,0.0467,0.0505,0.0464,0,0.0,1,1
hpa_90,459,15,15,0,0.0447,0.0495,0.0448,0,0.0,1,1
hpa_90,460,12,12,0,0.0438,0.0532,0.0452,0,0.0,1,1
hpa_90,461,18,18,0,0.0427,0.056,0.0441,0,0.0,1,1
hpa_90,462,19,19,0,0.0451,0.0579,0.0458,0,0.0,1,1
hpa_90,463,20,20,0,0.0415,0.0475,0.0421,0,0.0,1,1
hpa_90,464,21,21,0,0.0719,0.2635,0.1171,0,0.0,1,1
hpa_90,465,19,19,0,0.0466,0.0633,0.0485,0,0.0,1,1
hpa_90,466,18,18,0,0.048,0.0553,0.0478,0,0.0,1,1
hpa_90,467,18,18,0,0.0464,0.0483,0.0457,0,0.0,1,1
hpa_90,468,18,18,0,0.0458,0.0515,0.0463,0,0.0,1,1
hpa_90,469,14,14,0,0.0454,0.0491,0.045,0,0.0,1,1
hpa_90,470,16,16,0,0.0413,0.0621,0.0433,0,0.0,1,1
hpa_90,471,14,14,0,0.0433,0.0486,0.0427,0,0.0,1,1
hpa_90,472,15,15,0,0.0454,0.0483,0.0451,0,0.0,1,1
hpa_90,473,14,14,0,0.0433,0.0518,0.044,0,0.0,1,1
hpa_90,474,12,12,0,0.0438,0.0514,0.0442,0,0.0,1,1
hpa_90,475,12,12,0,0.0428,0.0483,0.0436,0,0.0,1,1
hpa_90,476,13,13,0,0.043,0.0509,0.0441,0,0.0,1,1
hpa_90,477,12,12,0,0.0436,0.0461,0.0428,0,0.0,1,1
hpa_90,478,12,12,0,0.0432,0.0577,0.0442,0,0.0,1,1
hpa_90,479,14,14,0,0.0433,0.049,0.0436,0,0.0,1,1
hpa_90,480,13,13,0,0.0435,0.0485,0.0444,0,0.0,1,1
hpa_90,481,11,11,0,0.0443,0.0518,0.0454,0,0.0,1,1
hpa_90,482,11,11,0,0.0466,0.0541,0.0476,0,0.0,1,1
hpa_90,483,10,10,0,0.0467,0.0561,0.0477,0,0.0,1,1
hpa_90,484,7,7,0,0.0491,0.0504,0.0477,0,0.0,1,1
hpa_90,485,7,7,0,0.0444,0.0467,0.044,0,0.0,1,1
hpa_90,486,11,11,0,0.0418,0.0456,0.0423,0,0.0,1,1
hpa_90,487,9,9,0,0.0455,0.0506,0.0456,0,0.0,1,1
hpa_90,488,9,9,0,0.0478,0.0536,0.0476,0,0.0,1,1
hpa_90,489,6,6,0,0.0469,0.0596,0.0484,0,0.0,1,1
hpa_90,490,7,7,0,0.0538,0.0593,0.0511,0,0.0,1,1
hpa_90,491,8,8,0,0.0468,0.0554,0.0474,0,0.0,1,1
hpa_90,492,8,8,0,0.0468,0.0505,0.0468,0,0.0,1,1
hpa_90,493,8,8,0,0.0425,0.0471,0.0427,0,0.0,1,1
hpa_90,494,8,8,0,0.0414,0.054,0.0431,0,0.0,1,1
hpa_90,495,6,6,0,0.0441,0.0528,0.0454,0,0.0,1,1
hpa_90,496,8,8,0,0.0451,0.051,0.0453,0,0.0,1,1
hpa_90,497,9,9,0,0.049,0.0544,0.0489,0,0.0,1,1
hpa_90,498,7,7,0,0.0441,0.0556,0.0464,0,0.0,1,1
hpa_90,499,6,6,0,0.0474,0.0523,0.048,0,0.0,1,1
hpa_90,500,7,7,0,0.0452,0.0544,0.0475,0,0.0,1,1
hpa_90,501,9,9,0,0.0435,0.0488,0.0435,0,0.0,1,1
hpa_90,502,9,9,0,0.044,0.0497,0.0442,0,0.0,1,1
hpa_90,503,8,8,0,0.0431,0.0508,0.044,0,0.0,1,1
hpa_90,504,8,8,0,0.0451,0.0491,0.0454,0,0.0,1,1
hpa_90,505,7,7,0,0.0452,0.05,0.0458,0,0.0,1,1
hpa_90,506,11,11,0,0.045,0.0567,0.0466,0,0.0,1,1
hpa_90,507,8,8,0,0.0467,0.0521,0.0468,0,0.0,1,1
hpa_90,508,7,7,0,0.0473,0.0493,0.0463,0,0.0,1,1
hpa_90,509,8,8,0,0.0445,0.0495,0.0444,0,0.0,1,1
hpa_90,510,6,6,0,0.044,0.0509,0.0444,0,0.0,1,1
hpa_90,511,8,8,0,0.0455,0.0525,0.0462,0,0.0,1,1
hpa_90,512,7,7,0,0.0489,0.0645,0.0503,0,0.0,1,1
hpa_90,513,9,9,0,0.0459,0.0569,0.0467,0,0.0,1,1
hpa_90,514,9,9,0,0.0466,0.0555,0.0464,0,0.0,1,1
hpa_90,515,7,7,0,0.0463,0.0532,0.0474,0,0.0,1,1
hpa_90,516,7,7,0,0.0481,0.0507,0.0481,0,0.0,1,1
hpa_90,517,7,7,0,0.0417,0.048,0.043,0,0.0,1,1
hpa_90,518,7,7,0,0.0436,0.0504,0.044,0,0.0,1,1
hpa_90,519,10,10,0,0.0462,0.0531,0.0464,0,0.0,1,1
hpa_90,520,6,6,0,0.0452,0.0504,0.0456,0,0.0,1,1
hpa_90,521,9,9,0,0.0484,0.0516,0.0477,0,0.0,1,1
hpa_90,522,7,7,0,0.0477,0.0544,0.0486,0,0.0,1,1
hpa_90,523,7,7,0,0.0491,0.0536,0.0497,0,0.0,1,1
hpa_90,524,7,7,0,0.0444,0.0502,0.0451,0,0.0,1,1
hpa_90,525,8,8,0,0.045,0.0582,0.0476,0,0.0,1,1
hpa_90,526,9,9,0,0.0433,0.0481,0.0441,0,0.0,1,1
hpa_90,527,7,7,0,0.0475,0.0528,0.0475,0,0.0,1,1
hpa_90,528,10,10,0,0.0454,0.055,0.0465,0,0.0,1,1
hpa_90,529,7,7,0,0.0486,0.0649,0.0506,0,0.0,1,1
hpa_90,530,6,6,0,0.0445,0.0571,0.047,0,0.0,1,1
hpa_90,531,7,7,0,0.0461,0.0544,0.0472,0,0.0,1,1
hpa_90,532,7,7,0,0.0449,0.0507,0.0459,0,0.0,1,1
hpa_90,533,6,6,0,0.0437,0.0516,0.0446,0,0.0,1,1
hpa_90,534,6,6,0,0.0412,0.0439,0.0414,0,0.0,1,1
hpa_90,535,9,9,0,0.0471,0.0495,0.0471,0,0.0,1,1
hpa_90,536,8,8,0,0.0486,0.0606,0.0495,0,0.0,1,1
hpa_90,537,8,8,0,0.0467,0.0495,0.0471,0,0.0,1,1
hpa_90,538,6,6,0,0.0465,0.0514,0.0468,0,0.0,1,1
hpa_90,539,7,7,0,0.0495,0.0534,0.0488,0,0.0,1,1
hpa_90,540,10,10,0,0.0457,0.0486,0.0456,0,0.0,1,1
hpa_90,541,8,8,0,0.045,0.0494,0.0451,0,0.0,1,1
hpa_90,542,10,10,0,0.0417,0.0481,0.0424,0,0.0,1,1
hpa_90,543,7,7,0,0.047,0.0506,0.048,0,0.0,1,1
hpa_90,544,7,7,0,0.0475,0.0501,0.047,0,0.0,1,1
hpa_90,545,7,7,0,0.0495,0.0539,0.0494,0,0.0,1,1
hpa_90,546,9,9,0,0.0457,0.0504,0.0458,0,0.0,1,1
hpa_90,547,7,7,0,0.0457,0.0572,0.047,0,0.0,1,1
hpa_90,548,8,8,0,0.044,0.0502,0.0447,0,0.0,1,1
hpa_90,549,6,6,0,0.044,0.0593,0.0467,0,0.0,1,1
hpa_90,550,5,5,0,0.0442,0.0493,0.0445,0,0.0,1,1
hpa_90,551,7,7,0,0.0467,0.0505,0.0464,0,0.0,1,1
hpa_90,552,7,7,0,0.0475,0.0508,0.048,0,0.0,1,1
hpa_90,553,8,8,0,0.0447,0.0513,0.0454,0,0.0,1,1
hpa_90,554,7,7,0,0.0499,0.053,0.0483,0,0.0,1,1
hpa_90,555,7,7,0,0.0477,0.0499,0.0468,0,0.0,1,1
hpa_90,556,8,8,0,0.0459,0.0508,0.0462,0,0.0,1,1
hpa_90,557,9,9,0,0.0412,0.063,0.0443,0,0.0,1,1
hpa_90,558,5,5,0,0.0423,0.047,0.0432,0,0.0,1,1
hpa_90,559,8,8,0,0.0457,0.057,0.0467,0,0.0,1,1
hpa_90,560,8,8,0,0.0473,0.0545,0.0477,0,0.0,1,1
hpa_90,561,7,7,0,0.0457,0.0475,0.046,0,0.0,1,1
hpa_90,562,8,8,0,0.0465,0.051,0.0464,0,0.0,1,1
hpa_90,563,8,8,0,0.0464,0.0508,0.0468,0,0.0,1,1
hpa_90,564,9,9,0,0.0467,0.0546,0.0455,0,0.0,1,1
hpa_90,565,8,8,0,0.042,0.0465,0.0427,0,0.0,1,1
hpa_90,566,9,9,0,0.0451,0.0527,0.0454,0,0.0,1,1
hpa_90,567,8,8,0,0.0478,0.0531,0.0475,0,0.0,1,1
hpa_90,568,9,9,0,0.0468,0.0542,0.0474,0,0.0,1,1
hpa_90,569,9,9,0,0.0459,0.0526,0.0456,0,0.0,1,1
hpa_90,570,8,8,0,0.048,0.0505,0.0477,0,0.0,1,1
hpa_90,571,8,8,0,0.0459,0.0496,0.0457,0,0.0,1,1
hpa_90,572,8,8,0,0.0448,0.0511,0.0459,0,0.0,1,1
hpa_90,573,8,8,0,0.0423,0.0545,0.0435,0,0.0,1,1
hpa_90,574,8,8,0,0.0425,0.0503,0.0437,0,0.0,1,1
hpa_90,575,9,9,0,0.0463,0.0534,0.0472,0,0.0,1,1
hpa_90,576,7,7,0,0.0463,0.0513,0.0473,0,0.0,1,1
hpa_90,577,8,8,0,0.0477,0.0532,0.0479,0,0.0,1,1
hpa_90,578,9,9,0,0.048,0.0527,0.0485,0,0.0,1,1
hpa_90,579,7,7,0,0.0478,0.0489,0.0469,0,0.0,1,1
hpa_90,580,7,7,0,0.0431,0.0698,0.047,0,0.0,1,1
hpa_90,581,6,6,0,0.0436,0.047,0.0437,0,0.0,1,1
hpa_90,582,6,6,0,0.0445,0.0533,0.0456,0,0.0,1,1
hpa_90,583,8,8,0,0.0465,0.054,0.048,0,0.0,1,1
hpa_90,584,10,10,0,0.0465,0.0558,0.0478,0,0.0,1,1
hpa_90,585,8,8,0,0.0455,0.0529,0.0471,0,0.0,1,1
hpa_90,586,8,8,0,0.0448,0.0563,0.0464,0,0.0,1,1
hpa_90,587,7,7,0,0.0477,0.0565,0.0485,0,0.0,1,1
hpa_90,588,7,7,0,0.0449,0.0473,0.0452,0,0.0,1,1
hpa_90,589,7,7,0,0.0451,0.0492,0.0447,0,0.0,1,1
hpa_90,590,10,10,0,0.0436,0.0506,0.0442,0,0.0,1,1
hpa_90,591,5,5,0,0.0444,0.0731,0.0499,0,0.0,1,1
hpa_90,592,8,8,0,0.0495,0.052,0.0484,0,0.0,1,1
hpa_90,593,6,6,0,0.046,0.0516,0.0472,0,0.0,1,1
hpa_90,594,6,6,0,0.0478,0.054,0.0487,0,0.0,1,1
hpa_90,595,8,8,0,0.0479,0.0498,0.0468,0,0.0,1,1
hpa_90,596,7,7,0,0.0438,0.0507,0.044,0,0.0,1,1
hpa_90,597,7,7,0,0.0436,0.0505,0.0441,0,0.0,1,1
hpa_90,598,8,8,0,0.0476,0.049,0.0465,0,0.0,1,1
hpa_90,599,8,8,0,0.0464,0.0543,0.0476,0,0.0,1,1
hpa_90,600,9,9,0,0.0447,0.0503,0.0452,0,0.0,1,1
hpa_90,601,9,9,0,0.0456,0.051,0.0462,0,0.0,1,1
hpa_90,602,7,7,0,0.0453,0.0506,0.0449,0,0.0,1,1
hpa_90,603,7,7,0,0.0465,0.0501,0.047,0,0.0,1,1
hpa_90,604,8,8,0,0.0463,0.049,0.0461,0,0.0,1,1
hpa_90,605,9,9,0,0.0435,0.0556,0.0454,0,0.0,1,1
hpa_90,606,9,9,0,0.0438,0.0473,0.0443,0,0.0,1,1
hpa_90,607,8,8,0,0.0476,0.0513,0.0475,0,0.0,1,1
hpa_90,608,10,10,0,0.0471,0.058,0.0482,0,0.0,1,1
hpa_90,609,8,8,0,0.0477,0.0519,0.0472,0,0.0,1,1
hpa_90,610,8,8,0,0.048,0.054,0.0476,0,0.0,1,1
hpa_90,611,5,5,0,0.0484,0.0607,0.0507,0,0.0,1,1
hpa_90,612,10,10,0,0.0435,0.0506,0.0444,0,0.0,1,1
hpa_90,613,7,7,0,0.0428,0.0478,0.0434,0,0.0,1,1
hpa_90,614,9,9,0,0.0442,0.0498,0.0442,0,0.0,1,1
hpa_90,615,9,9,0,0.0482,0.0494,0.0475,0,0.0,1,1
hpa_90,616,7,7,0,0.0456,0.0466,0.045,0,0.0,1,1
hpa_90,617,10,10,0,0.0474,0.0528,0.0474,0,0.0,1,1
hpa_90,618,7,7,0,0.0461,0.0476,0.0457,0,0.0,1,1
hpa_90,619,6,6,0,0.0441,0.0583,0.046,0,0.0,1,1
hpa_90,620,8,8,0,0.0426,0.0542,0.0444,0,0.0,1,1
hpa_90,621,11,11,0,0.0421,0.0495,0.0432,0,0.0,1,1
hpa_90,622,8,8,0,0.0437,0.0551,0.0449,0,0.0,1,1
hpa_90,623,7,7,0,0.0454,0.0529,0.0463,0,0.0,1,1
hpa_90,624,8,8,0,0.0465,0.0494,0.0461,0,0.0,1,1
hpa_90,625,9,9,0,0.0439,0.0534,0.0462,0,0.0,1,1
hpa_90,626,6,6,0,0.0484,0.0525,0.0478,0,0.0,1,1
hpa_90,627,7,7,0,0.0468,0.0513,0.0471,0,0.0,1,1
hpa_90,628,7,7,0,0.0441,0.046,0.0434,0,0.0,1,1
hpa_90,629,8,8,0,0.0404,0.0464,0.0415,0,0.0,1,1
